source,user_id,episodes,events
community_alignment,61575603027841,15,88
community_alignment,61575603778005,24,126
community_alignment,61575605365272,31,168
community_alignment,61575605376491,19,106
community_alignment,61575605951092,15,82
community_alignment,61575606263930,21,112
community_alignment,61575606443963,27,150
community_alignment,61575607469556,4,10
community_alignment,61575607559731,8,32
community_alignment,61575608339692,30,164
community_alignment,61575608669721,2,4
community_alignment,61575609186023,27,138
community_alignment,61575609593809,24,132
community_alignment,61575609869498,29,158
community_alignment,61575610349444,33,190
community_alignment,61575610626046,6,34
community_alignment,61575611249680,26,144
community_alignment,61575611459686,42,228
community_alignment,61575611560869,1,8
community_alignment,61575611759627,2,16
community_alignment,61575612269544,25,136
community_alignment,61575612940599,15,92
community_alignment,61575614110894,4,24
community_alignment,61575614489368,25,142
community_alignment,61575614639292,10,54
community_alignment,61575614841893,31,166
community_alignment,61575615023394,26,150
community_alignment,61575615053422,4,20
community_alignment,61575615149255,22,114
community_alignment,61575615485706,19,104
community_alignment,61575615569383,2,4
community_alignment,61575615869363,34,176
community_alignment,61575615899415,30,164
community_alignment,61575616150537,44,88
community_alignment,61575616199388,66,132
community_alignment,61575616559379,26,144
community_alignment,61575617069194,15,58
community_alignment,61575617813432,27,142
community_alignment,61575617909167,36,178
community_alignment,61575617999236,34,180
community_alignment,61575618485389,25,138
community_alignment,61575619289287,20,110
community_alignment,61575619799184,27,134
community_alignment,61575620033270,38,212
community_alignment,61575620075531,2,8
community_alignment,61575621239139,42,212
community_alignment,61575621359093,3,12
community_alignment,61575621419066,26,140
community_alignment,61575621478987,25,142
community_alignment,61575621629048,5,28
community_alignment,61575622469014,28,128
community_alignment,61575622528838,26,146
community_alignment,61575622629793,85,170
community_alignment,61575622703059,23,128
community_alignment,61575624382959,21,114
community_alignment,61575624868902,15,50
community_alignment,61575625025576,20,102
community_alignment,61575625073003,15,66
community_alignment,61575625613003,25,136
community_alignment,61575625918798,25,136
community_alignment,61575626045233,24,142
community_alignment,61575626398602,28,154
community_alignment,61575626548762,14,66
community_alignment,61575626782963,27,136
community_alignment,61575626818886,14,76
community_alignment,61575628348501,15,86
community_alignment,61575628354963,24,140
community_alignment,61575628828552,11,54
community_alignment,61575629031202,30,160
community_alignment,61575629128778,1,6
community_alignment,61575629709808,25,130
community_alignment,61575629889393,21,122
community_alignment,61575630155113,1,2
community_alignment,61575631438414,26,138
community_alignment,61575631462624,32,172
community_alignment,61575631468636,23,126
community_alignment,61575631599627,32,134
community_alignment,61575631794140,24,122
community_alignment,61575632008603,2,8
community_alignment,61575632169437,19,78
community_alignment,61575633442519,25,134
community_alignment,61575633489883,4,8
community_alignment,61575633562577,10,40
community_alignment,61575633808414,5,22
community_alignment,61575634312550,27,140
community_alignment,61575634528316,25,142
community_alignment,61575635229721,20,108
community_alignment,61575635319362,3,6
community_alignment,61575635698445,41,230
community_alignment,61575636279443,1,2
community_alignment,61575636412404,26,144
community_alignment,61575636699554,2,10
community_alignment,61575636999621,22,114
community_alignment,61575637659482,1,2
community_alignment,61575637714655,31,140
community_alignment,61575637732290,15,80
community_alignment,61575637913685,30,164
community_alignment,61575638074541,11,48
community_alignment,61575638398207,10,56
community_alignment,61575642154332,15,82
community_alignment,61575642477991,27,136
community_alignment,61575642687931,25,138
community_alignment,61575643340473,26,138
community_alignment,61575644092150,17,94
community_alignment,61575644812072,8,56
community_alignment,61575645178036,1,2
community_alignment,61575645447768,29,154
community_alignment,61575645777843,27,152
community_alignment,61575646167901,4,16
community_alignment,61575646521885,17,88
community_alignment,61575646568912,12,60
community_alignment,61575646731852,5,10
community_alignment,61575646821903,27,148
community_alignment,61575647091890,21,104
community_alignment,61575647284322,19,102
community_alignment,61575647757746,14,56
community_alignment,61575647991754,51,262
community_alignment,61575649047722,20,108
community_alignment,61575649178716,31,162
community_alignment,61575649491662,27,138
community_alignment,61575649624207,34,176
community_alignment,61575649917344,29,160
community_alignment,61575650018322,7,42
community_alignment,61575650547675,23,116
community_alignment,61575650907325,3,12
community_alignment,61575650931635,13,76
community_alignment,61575651027623,30,160
community_alignment,61575651233044,23,130
community_alignment,61575651818818,1,2
community_alignment,61575652047563,25,140
community_alignment,61575652402843,15,76
community_alignment,61575652808289,18,36
community_alignment,61575653247545,26,142
community_alignment,61575653601569,18,98
community_alignment,61575654807398,17,106
community_alignment,61575655683613,2,8
community_alignment,61575656577386,22,122
community_alignment,61575656661446,7,48
community_alignment,61575657153747,22,118
community_alignment,61575657477255,23,132
community_alignment,61575657657480,28,154
community_alignment,61575657758124,98,196
community_alignment,61575658047213,19,94
community_alignment,61575658173803,37,74
community_alignment,61575658298375,6,12
community_alignment,61575658881311,18,90
community_alignment,61575659187155,23,124
community_alignment,61575659217087,30,156
community_alignment,61575659637024,1,4
community_alignment,61575660215637,3,24
community_alignment,61575660236885,25,140
community_alignment,61575660381242,28,56
community_alignment,61575661611123,27,150
community_alignment,61575661897870,7,30
community_alignment,61575661911069,45,252
community_alignment,61575662108150,9,42
community_alignment,61575662223420,23,120
community_alignment,61575662366989,2,8
community_alignment,61575663518165,1,2
community_alignment,61575664252387,21,82
community_alignment,61575664522323,28,154
community_alignment,61575664880939,20,102
community_alignment,61575665510979,4,16
community_alignment,61575665966748,30,148
community_alignment,61575666020765,22,116
community_alignment,61575666080849,27,150
community_alignment,61575666806664,31,170
community_alignment,61575667162213,29,156
community_alignment,61575667346713,30,168
community_alignment,61575668857457,6,48
community_alignment,61575669290680,2,8
community_alignment,61575669723077,24,134
community_alignment,61575669907882,4,8
community_alignment,61575670886568,34,68
community_alignment,61575671456434,15,60
community_alignment,61575671576471,20,110
community_alignment,61575671996440,4,20
community_alignment,61575673046603,10,48
community_alignment,61575673610425,19,104
community_alignment,61575674120473,25,136
community_alignment,61575674126417,26,146
community_alignment,61575674246428,22,114
community_alignment,61575674347673,1,6
community_alignment,61575674762828,25,108
community_alignment,61575676016227,6,30
community_alignment,61575676166192,29,160
community_alignment,61575676466212,28,152
community_alignment,61575676472631,27,142
community_alignment,61575676760293,1,6
community_alignment,61575676796256,24,132
community_alignment,61575677252798,28,154
community_alignment,61575677426201,31,168
community_alignment,61575678336895,38,262
community_alignment,61575679070290,30,162
community_alignment,61575679370162,25,144
community_alignment,61575679597396,28,158
community_alignment,61575680395993,27,144
community_alignment,61575680527041,34,176
community_alignment,61575680612546,10,52
community_alignment,61575680875975,27,148
community_alignment,61575680942688,25,138
community_alignment,61575682146968,6,12
community_alignment,61575682345613,46,92
community_alignment,61575683150027,21,114
community_alignment,61575683330035,5,26
community_alignment,61575684662253,5,30
community_alignment,61575684746061,12,84
community_alignment,61575685105868,17,92
community_alignment,61575685345537,19,96
community_alignment,61575685765856,24,126
community_alignment,61575686035702,28,152
community_alignment,61575686125649,22,44
community_alignment,61575686485825,18,78
community_alignment,61575687126807,1,4
community_alignment,61575688105742,22,124
community_alignment,61575688825781,30,144
community_alignment,61575689245677,28,152
community_alignment,61575689365656,24,120
community_alignment,61575689432183,22,44
community_alignment,61575689515528,28,106
community_alignment,61575689515548,34,180
community_alignment,61575689695617,36,170
community_alignment,61575689995509,19,38
community_alignment,61575689995513,13,80
community_alignment,61575690336408,33,196
community_alignment,61575690601850,23,120
community_alignment,61575691142068,2,14
community_alignment,61575691375374,44,220
community_alignment,61575691375427,24,130
community_alignment,61575691416622,19,38
community_alignment,61575692065409,28,152
community_alignment,61575692226475,27,150
community_alignment,61575692545328,32,170
community_alignment,61575694045476,24,124
community_alignment,61575694070867,27,154
community_alignment,61575694165481,29,106
community_alignment,61575694975249,20,82
community_alignment,61575695365318,15,84
community_alignment,61575695425340,17,68
community_alignment,61575695455292,29,58
community_alignment,61575695695222,12,48
community_alignment,61575695886572,4,16
community_alignment,61575696805191,31,168
community_alignment,61575697836365,3,24
community_alignment,61575698875003,28,144
community_alignment,61575699565121,73,310
community_alignment,61575699966114,1,2
community_alignment,61575700975022,32,182
community_alignment,61575701900305,25,132
community_alignment,61575702234870,22,116
community_alignment,61575702594899,30,164
community_alignment,61575702864923,2,10
community_alignment,61575702991271,18,90
community_alignment,61575703284990,2,4
community_alignment,61575703824823,25,144
community_alignment,61575703884782,4,8
community_alignment,61575704856021,25,136
community_alignment,61575704915918,1,8
community_alignment,61575706164902,25,142
community_alignment,61575706584624,4,14
community_alignment,61575707904529,21,102
community_alignment,61575707940901,30,166
community_alignment,61575708481122,2,4
community_alignment,61575708605758,31,148
community_alignment,61575709055784,7,16
community_alignment,61575709404481,24,132
community_alignment,61575709944426,3,6
community_alignment,61575710705834,5,30
community_alignment,61575712524277,26,130
community_alignment,61575713754465,31,176
community_alignment,61575714084201,2,4
community_alignment,61575714924287,27,136
community_alignment,61575715434103,36,144
community_alignment,61575716045581,34,198
community_alignment,61575716184237,25,136
community_alignment,61575716705547,3,8
community_alignment,61575716964202,30,162
community_alignment,61575717444093,33,66
community_alignment,61575717624126,23,132
community_alignment,61575717804104,25,140
community_alignment,61575718530436,8,32
community_alignment,61575719040520,22,126
community_alignment,61575719364055,28,144
community_alignment,61575719454096,28,150
community_alignment,61575719525164,2,8
community_alignment,61575720113985,2,8
community_alignment,61575720245109,18,90
community_alignment,61575721133931,20,106
community_alignment,61575721254191,7,22
community_alignment,61575721793931,19,104
community_alignment,61575722454007,31,174
community_alignment,61575723083906,21,114
community_alignment,61575723184837,82,376
community_alignment,61575723210299,28,158
community_alignment,61575723784812,24,126
community_alignment,61575724823817,26,140
community_alignment,61575725250115,25,142
community_alignment,61575726833751,29,170
community_alignment,61575728153617,29,154
community_alignment,61575728753782,27,146
community_alignment,61575728765062,21,110
community_alignment,61575729844682,38,78
community_alignment,61575730084604,3,24
community_alignment,61575730553308,28,152
community_alignment,61575730823474,20,104
community_alignment,61575731069908,29,160
community_alignment,61575731093467,26,148
community_alignment,61575731423501,29,146
community_alignment,61575731644661,27,140
community_alignment,61575731693400,24,124
community_alignment,61575731693479,25,136
community_alignment,61575732154813,18,122
community_alignment,61575732533301,28,152
community_alignment,61575733193453,7,28
community_alignment,61575733919835,19,108
community_alignment,61575734273286,23,126
community_alignment,61575734633308,31,170
community_alignment,61575734813252,17,84
community_alignment,61575736174665,36,84
community_alignment,61575737494217,12,44
community_alignment,61575738322958,1,4
community_alignment,61575738713155,27,152
community_alignment,61575746819395,33,166
community_alignment,61575747023015,1,4
community_alignment,61575747052955,24,132
community_alignment,61575748253070,4,16
community_alignment,61575748703029,53,184
community_alignment,61575749164363,2,4
community_alignment,61575749572905,7,28
community_alignment,61575749584064,10,64
community_alignment,61575750832822,19,104
community_alignment,61575750929302,1,2
community_alignment,61575751049240,22,126
community_alignment,61575751312964,13,68
community_alignment,61575751593811,25,116
community_alignment,61575751852752,45,238
community_alignment,61575752692807,22,124
community_alignment,61575753232660,3,14
community_alignment,61575753603926,14,28
community_alignment,61575754102760,27,54
community_alignment,61575754942558,27,144
community_alignment,61575755039100,22,106
community_alignment,61575755242672,24,48
community_alignment,61575755463985,2,4
community_alignment,61575756783527,11,66
community_alignment,61575758698921,32,162
community_alignment,61575758703690,19,104
community_alignment,61575759112312,57,114
community_alignment,61575759538891,14,66
community_alignment,61575760372346,29,156
community_alignment,61575762112202,4,22
community_alignment,61575763252248,26,142
community_alignment,61575763702217,1,2
community_alignment,61575764032203,2,6
community_alignment,61575764362148,21,112
community_alignment,61575765232077,1,6
community_alignment,61575765602949,18,92
community_alignment,61575768561883,3,6
community_alignment,61575768753223,8,56
community_alignment,61575769108329,15,80
community_alignment,61575769203176,32,64
community_alignment,61575770163014,15,30
community_alignment,61575770421876,25,132
community_alignment,61575770523168,30,144
community_alignment,61575770758381,23,126
community_alignment,61575772131802,21,120
community_alignment,61575772202952,5,40
community_alignment,61575775228386,8,52
community_alignment,61575778198261,11,38
community_alignment,61575778203150,27,126
community_alignment,61575779301775,19,102
community_alignment,61575779571680,22,120
community_alignment,61575779991697,33,166
community_alignment,61575780002599,20,54
community_alignment,61575780141654,14,74
community_alignment,61575780231673,26,52
community_alignment,61575781048206,27,146
community_alignment,61575781281687,22,70
community_alignment,61575781431638,38,246
community_alignment,61575781641608,29,142
community_alignment,61575782102855,4,8
community_alignment,61575782342773,1,8
community_alignment,61575782391589,29,154
community_alignment,61575782702675,38,188
community_alignment,61575783141467,7,22
community_alignment,61575783171432,31,172
community_alignment,61575784911443,29,162
community_alignment,61575785121564,1,4
community_alignment,61575785541455,4,8
community_alignment,61575785727945,24,128
community_alignment,61575786231324,70,374
community_alignment,61575787611385,32,106
community_alignment,61575787832729,29,160
community_alignment,61575788091185,23,122
community_alignment,61575788391313,10,64
community_alignment,61575788451303,6,12
community_alignment,61575789231197,3,18
community_alignment,61575789602629,1,8
community_alignment,61575790322301,9,56
community_alignment,61575790371127,33,66
community_alignment,61575790472079,27,160
community_alignment,61575790671190,24,130
community_alignment,61575790741986,5,28
community_alignment,61575791427444,22,116
community_alignment,61575791451110,31,172
community_alignment,61575791511179,7,38
community_alignment,61575791751165,25,124
community_alignment,61575791907302,8,28
community_alignment,61575792327507,39,186
community_alignment,61575792591030,29,160
community_alignment,61575793191107,27,138
community_alignment,61575793370914,28,56
community_alignment,61575793790937,10,64
community_alignment,61575794120990,2,4
community_alignment,61575794282221,17,34
community_alignment,61575794367448,25,134
community_alignment,61575794757479,12,70
community_alignment,61575795812142,2,12
community_alignment,61575796370877,25,140
community_alignment,61575796651817,20,104
community_alignment,61575796887177,2,12
community_alignment,61575796940771,29,58
community_alignment,61575797240901,19,98
community_alignment,61575798722032,17,92
community_alignment,61575798740803,29,154
community_alignment,61575798830806,20,116
community_alignment,61575799107152,25,136
community_alignment,61575801061910,10,54
community_alignment,61575802010645,7,14
community_alignment,61575802100612,27,144
community_alignment,61575802520533,26,146
community_alignment,61575802550533,39,204
community_alignment,61575802610452,18,36
community_alignment,61575802730513,6,36
community_alignment,61575803180545,19,92
community_alignment,61575803360565,28,144
community_alignment,61575804620435,29,160
community_alignment,61575805711531,13,26
community_alignment,61575806960249,19,92
community_alignment,61575807620249,7,14
community_alignment,61575807980348,39,222
community_alignment,61575808130332,28,152
community_alignment,61575808411173,29,126
community_alignment,61575809341597,12,46
community_alignment,61575809660218,27,146
community_alignment,61575809690253,14,68
community_alignment,61575809810275,22,118
community_alignment,61575810061327,6,12
community_alignment,61575810151508,9,18
community_alignment,61575810230093,25,138
community_alignment,61575810386687,4,16
community_alignment,61575810506515,52,246
community_alignment,61575811190129,8,42
community_alignment,61575811310219,4,18
community_alignment,61575814130033,12,64
community_alignment,61575815456450,7,24
community_alignment,61575816656229,20,120
community_alignment,61575817620916,65,206
community_alignment,61575817741084,10,60
community_alignment,61575819446078,25,132
community_alignment,61575819990874,1,8
community_alignment,61575820316125,3,6
community_alignment,61575821610647,25,142
community_alignment,61575822930514,8,16
community_alignment,61575823410579,50,284
community_alignment,61575826765746,22,124
community_alignment,61575828570433,10,62
community_alignment,61575828955706,10,40
community_alignment,61575829405493,25,126
community_alignment,61575829620469,9,70
community_alignment,61575829680247,33,178
community_alignment,61575830575557,11,44
community_alignment,61575830879821,18,100
community_alignment,61575831810257,2,16
community_alignment,61575831930225,1,2
community_alignment,61575832169963,24,130
community_alignment,61575832225561,26,148
community_alignment,61575834625282,6,12
community_alignment,61575838795093,64,288
community_alignment,61575840179777,26,156
community_alignment,61575840869927,6,40
community_alignment,61575841199519,10,60
community_alignment,61575841559775,6,12
community_alignment,61575841859721,2,16
community_alignment,61575843929653,15,82
community_alignment,61575844494846,21,114
community_alignment,61575844644768,2,12
community_alignment,61575844709659,15,76
community_alignment,61575845189526,4,10
community_alignment,61575845879261,80,472
community_alignment,61575846444720,19,106
community_alignment,61575847709478,7,52
community_alignment,61575849144462,31,158
community_alignment,61575849234543,26,142
community_alignment,61575849294548,19,108
community_alignment,61575849719275,10,20
community_alignment,61575850974558,21,116
community_alignment,61575851968995,1,2
community_alignment,61575852749289,23,128
community_alignment,61575854874351,36,188
community_alignment,61575856914114,29,152
community_alignment,61575860278967,2,16
community_alignment,61575861143895,16,80
community_alignment,61575861748685,9,18
community_alignment,61575861774039,18,114
community_alignment,61575864418422,10,44
community_alignment,61575865798210,7,52
community_alignment,61575866128498,7,32
community_alignment,61575866273792,22,110
community_alignment,61575866728616,7,36
community_alignment,61575866968255,1,2
community_alignment,61575870478320,14,28
community_alignment,61575872908128,43,124
community_alignment,61575878397816,13,74
community_alignment,61575881302884,1,4
community_alignment,61575884542892,14,58
community_alignment,61575884787588,1,8
community_alignment,61575884842080,27,148
community_alignment,61575885982810,28,154
community_alignment,61575886737243,2,6
community_alignment,61575886917432,2,16
community_alignment,61575889192539,25,142
community_alignment,61575889822419,2,8
community_alignment,61575893482315,22,120
community_alignment,61575895552193,10,20
community_alignment,61575897177020,32,140
community_alignment,61575897416787,2,16
community_alignment,61575898226718,1,2
community_alignment,61575899246662,2,4
community_alignment,61575900051871,23,128
community_alignment,61575902006629,4,20
community_alignment,61575903621869,7,18
community_alignment,61575905006200,64,408
community_alignment,61575905331775,21,110
community_alignment,61575906176404,26,156
community_alignment,61575906921720,28,154
community_alignment,61575907311759,28,148
community_alignment,61575910161531,53,320
community_alignment,61575913340965,5,26
community_alignment,61575914150967,23,126
community_alignment,61575923485787,26,134
community_alignment,61575923541054,26,144
community_alignment,61575926455376,4,32
community_alignment,61575926875472,4,8
community_alignment,61575928885451,6,24
community_alignment,61575929155740,5,24
community_alignment,61575935725181,2,10
community_alignment,61575936385119,1,2
community_alignment,61575936740421,28,210
community_alignment,61575939565143,14,110
community_alignment,61575940640156,8,44
community_alignment,61575940674829,28,146
community_alignment,61575941514488,1,2
community_alignment,61575942084779,17,130
community_alignment,61575949404378,1,8
community_alignment,61575950694180,8,36
community_alignment,61575953244525,21,116
community_alignment,61575956484127,12,76
community_alignment,61575958373893,18,90
community_alignment,61575971333740,43,270
community_alignment,61575975173468,31,62
community_alignment,61575975233483,2,16
community_alignment,61575986572834,1,8
community_alignment,61575988462983,1,6
community_alignment,61575989812987,21,112
community_alignment,61575992633083,11,54
community_alignment,61575997402469,3,6
community_alignment,61575999142555,7,38
community_alignment,61575999292569,15,76
community_alignment,61576000492249,5,38
community_alignment,61576002082198,9,18
community_alignment,61576007272271,3,8
community_alignment,61576007392189,3,24
community_alignment,61576010962045,4,22
community_alignment,61576025451429,8,38
community_alignment,61576037541216,5,10
community_alignment,61576040600875,22,120
community_alignment,61576045131085,3,24
community_alignment,61576046600961,1,8
community_alignment,61576047020745,49,108
community_alignment,61576049420961,12,92
community_alignment,61576051490728,1,8
community_alignment,61576056530279,66,292
community_alignment,61576059230191,21,122
community_alignment,61576073780317,27,68
community_alignment,61576080110126,1,8
community_alignment,61576080110127,46,237
community_alignment,61576080110128,32,202
community_alignment,61576080110129,45,237
community_alignment,61576080110130,52,292
community_alignment,61576080110131,42,227
community_alignment,61576080110132,53,303
community_alignment,61576080110133,48,262
community_alignment,61576080110134,36,211
community_alignment,61576080110135,20,100
community_alignment,61576080110136,33,176
community_alignment,61576080110137,23,122
community_alignment,61576080110138,35,168
community_alignment,61576080110139,16,74
community_alignment,61576080110140,28,160
community_alignment,61576080110141,55,306
community_alignment,61576080110142,48,261
community_alignment,61576080110143,48,262
community_alignment,61576080110144,48,260
community_alignment,61576080110145,56,318
community_alignment,61576080110146,16,83
community_alignment,61576080110147,48,260
community_alignment,61576080110148,48,257
community_alignment,61576080110149,33,152
community_alignment,61576080110150,48,260
community_alignment,61576080110151,54,294
community_alignment,61576080110152,14,66
community_alignment,61576080110153,24,145
community_alignment,61576080110154,48,261
community_alignment,61576080110155,46,252
community_alignment,61576080110156,44,241
community_alignment,61576080110157,41,216
community_alignment,61576080110158,45,248
community_alignment,61576080110159,48,264
community_alignment,61576080110160,40,228
community_alignment,61576080110161,31,163
community_alignment,61576080110162,47,257
community_alignment,61576080110163,40,206
community_alignment,61576080110164,46,248
community_alignment,61576080110165,21,100
community_alignment,61576080110166,28,120
community_alignment,61576080110167,47,254
community_alignment,61576080110168,56,312
community_alignment,61576080110169,61,334
community_alignment,61576080110170,19,106
community_alignment,61576080110171,15,77
community_alignment,61576080110172,41,227
community_alignment,61576080110173,48,263
community_alignment,61576080110174,48,263
community_alignment,61576080110175,56,317
community_alignment,61576080110176,46,247
community_alignment,61576080110177,55,295
community_alignment,61576080110178,48,262
community_alignment,61576080110179,48,259
community_alignment,61576080110180,52,283
community_alignment,61576080110181,33,195
community_alignment,61576080110182,39,202
community_alignment,61576080110183,55,314
community_alignment,61576080110184,43,225
community_alignment,61576080110185,48,261
community_alignment,61576080110186,45,245
community_alignment,61576080110187,48,263
community_alignment,61576080110188,18,75
community_alignment,61576080110189,50,265
community_alignment,61576080110190,44,240
community_alignment,61576080110191,55,302
community_alignment,61576080110192,25,104
community_alignment,61576080110193,46,252
community_alignment,61576080110194,47,255
community_alignment,61576080110195,45,236
community_alignment,61576080110196,32,146
community_alignment,61576080110197,48,261
community_alignment,61576080110198,45,238
community_alignment,61576080110199,33,177
community_alignment,61576080110200,45,238
community_alignment,61576080110201,13,82
community_alignment,61576080110202,59,323
community_alignment,61576080110203,48,257
community_alignment,61576080110204,52,284
community_alignment,61576080110205,25,138
community_alignment,61576080110206,47,261
community_alignment,61576080110207,34,186
community_alignment,61576080110208,38,224
community_alignment,61576080110209,49,270
community_alignment,61576080110210,48,254
community_alignment,61576080110211,61,351
community_alignment,61576080110212,48,261
community_alignment,61576080110213,48,258
community_alignment,61576080110214,47,245
community_alignment,61576080110215,46,254
community_alignment,61576080110216,32,179
community_alignment,61576080110217,42,235
community_alignment,61576080110218,46,255
community_alignment,61576080110219,51,269
community_alignment,61576080110220,51,284
community_alignment,61576080110221,44,236
community_alignment,61576080110222,50,272
community_alignment,61576080110223,31,195
community_alignment,61576080110224,36,214
community_alignment,61576080110225,48,263
community_alignment,61576080110226,48,264
community_alignment,61576080110227,54,303
community_alignment,61576080110228,42,224
community_alignment,61576080110229,48,258
community_alignment,61576080110230,15,64
community_alignment,61576080110231,48,262
community_alignment,61576080110232,15,96
community_alignment,61576080110233,48,259
community_alignment,61576080110234,41,196
community_alignment,61576080110235,47,254
community_alignment,61576080110236,40,217
community_alignment,61576080110237,39,190
community_alignment,61576080110238,39,214
community_alignment,61576080110239,48,263
community_alignment,61576080110240,46,251
community_alignment,61576080110241,54,304
community_alignment,61576080110242,48,264
community_alignment,61576080110243,49,272
community_alignment,61576080110244,42,218
community_alignment,61576080110245,27,143
community_alignment,61576080110246,74,430
community_alignment,61576080110247,50,279
community_alignment,61576080110248,65,365
community_alignment,61576080110249,48,259
community_alignment,61576080110250,45,235
community_alignment,61576080110251,39,204
community_alignment,61576080110252,17,79
community_alignment,61576080110253,55,289
community_alignment,61576080110254,56,318
community_alignment,61576080110255,45,240
community_alignment,61576080110256,48,259
community_alignment,61576080110257,44,223
community_alignment,61576080110258,31,158
community_alignment,61576080110259,47,255
community_alignment,61576080110260,47,252
community_alignment,61576080110261,48,262
community_alignment,61576080110262,48,255
community_alignment,61576080110263,48,255
community_alignment,61576080110264,44,248
community_alignment,61576080110265,34,200
community_alignment,61576080110266,48,258
community_alignment,61576080110267,55,308
community_alignment,61576080110268,44,246
community_alignment,61576080110269,31,146
community_alignment,61576080110270,47,254
community_alignment,61576080110271,42,210
community_alignment,61576080110272,50,272
community_alignment,61576080110273,58,323
community_alignment,61576080110274,36,173
community_alignment,61576080110275,47,251
community_alignment,61576080110276,47,251
community_alignment,61576080110277,49,270
community_alignment,61576080110278,48,255
community_alignment,61576080110279,47,257
community_alignment,61576080110280,45,233
community_alignment,61576080110281,45,246
community_alignment,61576080110282,66,370
community_alignment,61576080110283,32,155
community_alignment,61576080110284,47,251
community_alignment,61576080110285,47,254
community_alignment,61576080110286,36,216
community_alignment,61576080110287,48,260
community_alignment,61576080110288,47,256
community_alignment,61576080110289,37,184
community_alignment,61576080110290,39,210
community_alignment,61576080110291,48,254
community_alignment,61576080110292,48,262
community_alignment,61576080110293,37,213
community_alignment,61576080110294,48,263
community_alignment,61576080110295,57,316
community_alignment,61576080110296,37,181
community_alignment,61576080110297,56,319
community_alignment,61576080110298,15,82
community_alignment,61576080110299,55,305
community_alignment,61576080110300,41,227
community_alignment,61576080110301,18,84
community_alignment,61576080110302,54,295
community_alignment,61576080110303,46,248
community_alignment,61576080110304,31,164
community_alignment,61576080110305,23,89
community_alignment,61576080110306,56,318
community_alignment,61576080110307,53,278
community_alignment,61576080110308,59,316
community_alignment,61576080110309,45,243
community_alignment,61576080110310,61,343
community_alignment,61576080110311,57,305
community_alignment,61576080110312,54,293
community_alignment,61576080110313,48,259
community_alignment,61576080110314,47,248
community_alignment,61576080110315,50,269
community_alignment,61576080110316,55,311
community_alignment,61576080110317,48,255
community_alignment,61576080110318,47,260
community_alignment,61576080110319,48,256
community_alignment,61576080110320,48,263
community_alignment,61576080110321,56,311
community_alignment,61576080110322,46,255
community_alignment,61576080110323,4,17
community_alignment,61576080110324,46,254
community_alignment,61576080110325,48,258
community_alignment,61576080110326,39,192
community_alignment,61576080110327,18,80
community_alignment,61576080110328,55,314
community_alignment,61576080110329,60,330
community_alignment,61576080110330,60,331
community_alignment,61576080110331,52,278
community_alignment,61576080110332,31,138
community_alignment,61576080110333,69,408
community_alignment,61576080110334,56,316
community_alignment,61576080110335,48,264
community_alignment,61576080110336,48,253
community_alignment,61576080110337,37,194
community_alignment,61576080110338,41,205
community_alignment,61576080110339,56,302
community_alignment,61576080110340,46,244
community_alignment,61576080110341,36,176
community_alignment,61576080110342,63,367
community_alignment,61576080110343,47,256
community_alignment,61576080110344,56,316
community_alignment,61576080110345,48,262
community_alignment,61576080110346,46,254
community_alignment,61576080110347,48,263
community_alignment,61576080110348,48,255
community_alignment,61576080110349,45,246
community_alignment,61576080110350,48,251
community_alignment,61576080110351,48,262
community_alignment,61576080110352,33,155
community_alignment,61576080110353,54,295
community_alignment,61576080110354,35,207
community_alignment,61576080110355,32,151
community_alignment,61576080110356,27,108
community_alignment,61576080110357,17,67
community_alignment,61576080110358,37,185
community_alignment,61576080110359,34,148
community_alignment,61576080110360,48,238
community_alignment,61576080110361,56,316
community_alignment,61576080110362,53,291
community_alignment,61576080110363,28,138
community_alignment,61576080110364,37,222
community_alignment,61576080110365,48,264
community_alignment,61576080110366,56,316
community_alignment,61576080110367,48,254
community_alignment,61576080110368,63,349
community_alignment,61576080110369,48,253
community_alignment,61576080110370,56,318
community_alignment,61576080110371,48,262
community_alignment,61576080110372,26,114
community_alignment,61576080110373,46,246
community_alignment,61576080110374,48,262
community_alignment,61576080110375,27,111
community_alignment,61576080110376,5,20
community_alignment,61576080110377,16,68
community_alignment,61576080110378,49,264
community_alignment,61576080110379,48,255
community_alignment,61576080110380,54,302
community_alignment,61576080110381,47,257
community_alignment,61576080110382,25,119
community_alignment,61576080110383,51,291
community_alignment,61576080110384,31,149
community_alignment,61576080110385,48,233
community_alignment,61576080110386,42,214
community_alignment,61576080110387,47,253
community_alignment,61576080110388,43,223
community_alignment,61576080110389,26,124
community_alignment,61576080110390,10,44
community_alignment,61576080110391,47,258
community_alignment,61576080110392,33,166
community_alignment,61576080110393,48,256
community_alignment,61576080110394,48,259
community_alignment,61576080110395,43,222
community_alignment,61576080110396,47,252
community_alignment,61576080110397,56,313
community_alignment,61576080110398,30,173
community_alignment,61576080110399,17,68
community_alignment,61576080110400,37,217
community_alignment,61576080110401,35,168
community_alignment,61576080110402,37,220
community_alignment,61576080110403,59,328
community_alignment,61576080110404,50,275
community_alignment,61576080110405,46,240
community_alignment,61576080110406,45,237
community_alignment,61576080110407,48,264
community_alignment,61576080110408,45,248
community_alignment,61576080110409,28,119
community_alignment,61576080110410,68,382
community_alignment,61576080110411,54,303
community_alignment,61576080110412,36,178
community_alignment,61576080110413,48,260
community_alignment,61576080110414,48,260
