user_id,conversations,waves,n_waves,languages,n_languages,countries,n_countries,pregenerated_conversations,user_initiated_conversations,observed_turns,feedback_items,preference_choices,choice_entropy_bits,dominant_choice_share,choice_a,choice_b,choice_c,choice_d,unique_prompt_hashes,duplicate_prompt_rows_within_user,length_comparisons,fraction_chosen_longest,fraction_chosen_shortest
61573175695316,24,1,1,en,1,india,1,17,7,67,59,67,1.8156013893538843,0.3880597014925373,26,12,6,23,67,0,67,0.23880597014925373,0.373134328358209
61573181588473,29,1,1,fr,1,france,1,21,8,79,59,79,1.8595670579192805,0.3670886075949367,29,16,8,26,79,0,79,0.31645569620253167,0.20253164556962025
61573181815163,11,1,1,fr,1,france,1,11,0,27,27,27,1.8910611120726526,0.3333333333333333,9,9,3,6,27,0,27,0.4074074074074074,0.3333333333333333
61573182145121,23,1,1,fr,1,france,1,17,6,64,6,64,1.8953161925235014,0.390625,25,15,8,16,64,0,60,0.38333333333333336,0.21666666666666667
61573182549450,23,1,1,it,1,italy,1,17,6,61,61,61,1.909828831106059,0.4098360655737705,13,12,11,25,61,0,61,0.4426229508196721,0.26229508196721313
61573183358303,27,1,1,pt,1,brazil,1,21,6,72,72,72,1.489398984806157,0.625,45,7,5,15,72,0,72,0.2777777777777778,0.3055555555555556
61573185384919,23,1,1,fr,1,france,1,17,6,57,0,57,1.8704033492470373,0.42105263157894735,15,8,10,24,57,0,57,0.2982456140350877,0.21052631578947367
61573191204630,23,1,1,it,1,italy,1,16,7,61,61,61,1.9640604333502663,0.3442622950819672,21,13,12,15,60,1,61,0.3114754098360656,0.22950819672131148
61573191954824,27,1,1,pt,1,brazil,1,20,7,76,76,76,1.8885961619312468,0.34210526315789475,26,24,8,18,76,0,75,0.38666666666666666,0.29333333333333333
61573194127645,26,1,1,fr,1,france,1,20,6,68,34,68,1.860664651413939,0.4117647058823529,28,8,13,19,68,0,68,0.4852941176470588,0.17647058823529413
61573196827185,44,1,1,en,1,india,1,29,15,107,8,107,1.7122815422546342,0.5327102803738317,57,17,11,22,107,0,107,0.2897196261682243,0.2897196261682243
61573197384523,25,1,1,pt,1,brazil,1,17,8,67,67,67,1.8889776132272607,0.3283582089552239,22,22,7,16,67,0,67,0.29850746268656714,0.16417910447761194
61573198854543,29,1,1,en,1,india,1,23,6,77,77,77,1.6305824935192654,0.5844155844155844,45,10,9,13,77,0,77,0.2727272727272727,0.22077922077922077
61573204057105,24,1,1,pt,1,brazil,1,17,7,63,0,63,1.8865242142385843,0.31746031746031744,20,6,18,19,63,0,63,0.3492063492063492,0.3492063492063492
61573205543869,28,1,1,fr,1,france,1,25,3,78,0,78,1.5465935642949384,0.46153846153846156,32,6,4,36,78,0,78,0.3717948717948718,0.358974358974359
61573205754045,27,1,1,pt,1,brazil,1,21,6,75,75,75,1.9425567097135312,0.3466666666666667,21,12,16,26,75,0,75,0.3333333333333333,0.3333333333333333
61573206864084,28,1,1,pt,1,brazil,1,11,17,73,10,73,1.9362318785985495,0.3835616438356164,28,15,14,16,73,0,73,0.2876712328767123,0.273972602739726
61573207823837,32,1,1,fr,1,france,1,24,8,88,24,88,1.944049361222561,0.32954545454545453,29,15,17,27,88,0,88,0.5,0.22727272727272727
61573212398163,26,1,1,it,1,italy,1,19,7,70,0,70,1.9312658166526933,0.35714285714285715,25,17,10,18,70,0,70,0.3,0.2571428571428571
61573212683548,28,1,1,fr,1,france,1,21,7,75,14,75,1.765873439146063,0.4533333333333333,34,11,7,23,75,0,75,0.3466666666666667,0.30666666666666664
61573212846972,29,1,1,en,1,india,1,23,6,81,48,81,1.9545879950977734,0.345679012345679,21,14,18,28,81,0,80,0.3375,0.2125
61573216118266,21,1,1,it,1,italy,1,19,2,49,11,49,1.8937123479993312,0.40816326530612246,20,12,10,7,49,0,49,0.1836734693877551,0.2857142857142857
61573216356608,28,1,1,en,1,india,1,21,7,78,78,78,1.7839286690464422,0.48717948717948717,38,9,13,18,77,1,78,0.34615384615384615,0.28205128205128205
61573217543255,28,1,1,hi,1,india,1,20,8,77,26,77,1.9007018573619197,0.3116883116883117,24,22,8,23,76,1,77,0.2727272727272727,0.22077922077922077
61573218173433,31,1,1,pt,1,brazil,1,23,8,83,83,83,1.9332291547232918,0.3253012048192771,27,15,14,27,83,0,83,0.2891566265060241,0.2891566265060241
61573218216442,6,1,1,pt,1,brazil,1,6,0,16,6,16,1.8496017527145812,0.4375,7,3,2,4,16,0,16,0.125,0.0625
61573219236268,4,1,1,en,1,india,1,0,4,7,0,7,1.4488156357251847,0.42857142857142855,0,1,3,3,7,0,7,0.2857142857142857,0.2857142857142857
61573221277776,27,1,1,en,1,india,1,18,9,77,4,77,1.1762049271383264,0.7142857142857143,55,16,4,2,77,0,77,0.18181818181818182,0.3246753246753247
61573221426285,27,1,1,pt,1,brazil,1,20,7,75,75,75,1.8833419458428047,0.36,23,17,8,27,75,0,75,0.3333333333333333,0.2
61573230966143,29,1,1,en,1,united states,1,22,7,78,22,78,1.8344296485676677,0.4230769230769231,33,15,8,22,78,0,78,0.28205128205128205,0.28205128205128205
61573238632843,28,1,1,en,1,india,1,20,8,78,0,78,1.962545647718334,0.34615384615384615,27,15,19,17,77,1,78,0.24358974358974358,0.28205128205128205
61573246867422,27,1,1,it,1,italy,1,20,7,70,15,70,1.9634688265852156,0.32857142857142857,18,17,12,23,70,0,70,0.44285714285714284,0.14285714285714285
61573250572741,31,1,1,pt,1,brazil,1,24,7,84,76,84,1.8356766309733659,0.4523809523809524,18,18,10,38,84,0,84,0.4523809523809524,0.19047619047619047
61573259482479,28,1,1,pt,1,brazil,1,22,6,77,77,77,1.808020182595154,0.36363636363636365,28,15,6,28,77,0,77,0.4155844155844156,0.19480519480519481
61573286615490,28,1,1,fr,1,france,1,21,7,73,19,73,1.84494143493381,0.3698630136986301,27,9,11,26,73,0,73,0.3013698630136986,0.273972602739726
61573291102125,26,1,1,fr,1,france,1,20,6,67,21,67,1.9865731702519442,0.2835820895522388,19,14,15,19,67,0,67,0.3880597014925373,0.22388059701492538
61573294025385,21,1,1,fr,1,france,1,17,4,57,0,57,1.492708807045318,0.631578947368421,36,11,5,5,57,0,57,0.14035087719298245,0.21052631578947367
61573296905353,29,1,1,en,1,united states,1,23,6,81,50,81,1.9652378436702638,0.32098765432098764,26,23,17,15,79,2,81,0.2716049382716049,0.20987654320987653
61573297146648,22,1,1,it,1,italy,1,16,6,54,46,54,1.871081313652177,0.3888888888888889,8,8,17,21,54,0,54,0.4074074074074074,0.14814814814814814
61573306072107,27,1,1,fr,1,france,1,20,7,69,36,69,1.8473679116425372,0.42028985507246375,29,17,7,16,69,0,69,0.2753623188405797,0.34782608695652173
61573326904800,26,1,1,fr,1,france,1,20,6,70,19,70,1.9351029938722473,0.37142857142857144,26,14,12,18,70,0,70,0.3,0.3142857142857143
61573334466336,21,1,1,it,1,italy,1,7,14,57,0,57,1.1712517686497996,0.7192982456140351,41,4,1,11,57,0,56,0.32142857142857145,0.35714285714285715
61573358494546,30,1,1,fr,1,france,1,22,8,82,39,82,1.787004461522602,0.5,13,16,12,41,82,0,82,0.3902439024390244,0.2682926829268293
61573361584445,100,1,1,fr,1,france,1,83,17,242,44,242,1.6729604132754226,0.512396694214876,70,23,25,124,242,0,242,0.3677685950413223,0.30991735537190085
61573376404449,26,1,1,pt,1,brazil,1,20,6,73,73,73,1.7824108513703372,0.3835616438356164,28,9,8,28,73,0,73,0.3424657534246575,0.2876712328767123
61573376435892,34,1,1,it,1,italy,1,27,7,92,66,92,1.8993809252728386,0.358695652173913,29,18,12,33,92,0,91,0.3626373626373626,0.2857142857142857
61573380245557,28,1,1,it,1,italy,1,18,10,79,49,79,1.955890942563372,0.3291139240506329,22,18,13,26,79,0,79,0.3670886075949367,0.189873417721519
61573382044188,51,1,1,en,1,india,1,40,11,119,60,119,1.925062543997262,0.36134453781512604,43,34,18,24,119,0,119,0.2773109243697479,0.2184873949579832
61573382480931,29,1,1,pt,1,brazil,1,21,8,80,15,80,1.808721040047165,0.4875,12,15,14,39,79,1,80,0.4125,0.1375
61573384551006,30,1,1,pt,1,brazil,1,23,7,83,83,83,1.9156607696455503,0.37349397590361444,31,17,12,23,83,0,83,0.37349397590361444,0.1686746987951807
61573386275336,29,1,1,en,1,united states,1,22,7,81,3,81,1.9861183153039013,0.30864197530864196,18,20,18,25,79,2,81,0.2716049382716049,0.24691358024691357
61573389545206,25,1,1,it,1,italy,1,21,4,71,0,71,1.6924917485392998,0.5211267605633803,37,13,5,16,71,0,71,0.2676056338028169,0.30985915492957744
61573394763409,26,1,1,fr,1,france,1,20,6,75,24,75,1.9003856937718464,0.37333333333333335,9,20,18,28,75,0,75,0.4,0.14666666666666667
61573395394803,30,1,1,pt,1,brazil,1,22,8,83,83,83,1.8365501765143213,0.42168674698795183,35,12,11,25,83,0,83,0.40963855421686746,0.1927710843373494
61573397313375,28,1,1,fr,1,france,1,20,8,76,76,76,1.9810776336058846,0.3026315789473684,21,16,16,23,76,0,76,0.4342105263157895,0.17105263157894737
61573399053277,23,1,1,en,1,india,1,19,4,61,0,61,1.8518373766292697,0.4098360655737705,25,15,6,15,61,0,61,0.32786885245901637,0.2459016393442623
61573401574373,25,1,1,pt,1,brazil,1,19,6,64,64,64,1.9575057772536817,0.34375,22,12,17,13,64,0,64,0.265625,0.234375
61573402803084,29,1,1,pt,1,brazil,1,22,7,80,80,80,1.8923414355535932,0.425,17,15,14,34,80,0,80,0.5125,0.1375
61573411504187,26,1,1,it,1,italy,1,19,7,67,58,67,1.8596013686403121,0.44776119402985076,10,13,14,30,67,0,67,0.582089552238806,0.1791044776119403
61573420533626,30,1,1,en,1,united states,1,23,7,81,69,81,1.9650375637095254,0.2962962962962963,22,22,13,24,81,0,81,0.3333333333333333,0.1728395061728395
61573421973727,27,1,1,en,1,united states,1,20,7,74,0,74,1.6307309237699137,0.5405405405405406,40,6,8,20,74,0,74,0.22972972972972974,0.28378378378378377
61573423472399,24,1,1,pt,1,brazil,1,18,6,68,0,68,1.9114723237751292,0.3382352941176471,23,17,8,20,68,0,68,0.39705882352941174,0.19117647058823528
61573425182192,25,1,1,fr,1,france,1,18,7,70,0,70,1.7759839113342668,0.4857142857142857,34,13,7,16,70,0,70,0.21428571428571427,0.22857142857142856
61573432681814,28,1,1,hi,1,india,1,20,8,74,74,74,1.651412110258362,0.527027027027027,39,13,4,18,74,0,74,0.47297297297297297,0.14864864864864866
61573432831868,25,1,1,fr,1,france,1,20,5,68,68,68,1.8305538171643132,0.38235294117647056,26,10,8,24,68,0,68,0.38235294117647056,0.20588235294117646
61573433221729,24,1,1,fr,1,france,1,17,7,64,64,64,1.9451030431571024,0.3125,18,20,17,9,64,0,64,0.25,0.203125
61573436851390,27,1,1,fr,1,france,1,20,7,70,70,70,1.7705768557788122,0.45714285714285713,21,7,10,32,70,0,70,0.4142857142857143,0.2
61573437931596,25,1,1,en,1,india,1,18,7,71,34,71,1.974361410339865,0.30985915492957744,15,20,14,22,71,0,71,0.2535211267605634,0.2112676056338028
61573445402717,26,1,1,en,1,united states,1,20,6,73,0,73,1.7405566817896059,0.4794520547945205,15,5,18,35,73,0,73,0.3013698630136986,0.3013698630136986
61573450021139,30,1,1,fr,1,france,1,21,9,81,0,81,1.862521976995968,0.4074074074074074,33,24,13,11,81,0,81,0.2839506172839506,0.30864197530864196
61573450170903,18,1,1,en,1,united states,1,18,0,48,0,48,1.9329316468984663,0.375,18,12,10,8,48,0,48,0.3541666666666667,0.25
61573455300594,30,1,1,hi,1,india,1,22,8,79,79,79,1.731635202267375,0.45569620253164556,36,10,7,26,78,1,79,0.4810126582278481,0.20253164556962025
61573456230509,28,1,1,fr,1,france,1,21,7,77,44,77,1.9349205800984228,0.36363636363636365,28,15,13,21,77,0,77,0.3116883116883117,0.2597402597402597
61573457190528,27,1,1,fr,1,france,1,22,5,69,69,69,1.7812446598107456,0.4782608695652174,33,9,9,18,69,0,69,0.43478260869565216,0.2463768115942029
61573457460786,26,1,1,en,1,india,1,20,6,70,37,70,1.8720212901551427,0.44285714285714284,31,12,13,14,70,0,70,0.17142857142857143,0.3
61573466431893,25,1,1,it,1,italy,1,19,6,65,23,65,1.9459835381223645,0.36923076923076925,15,12,14,24,65,0,65,0.38461538461538464,0.26153846153846155
61573471080048,29,1,1,en,1,india,1,22,7,79,60,79,1.9426829174846678,0.3670886075949367,29,15,15,20,79,0,79,0.26582278481012656,0.34177215189873417
61573482989719,27,1,1,fr,1,france,1,20,7,74,2,74,1.7557576971611295,0.5135135135135135,15,12,9,38,73,1,74,0.4189189189189189,0.13513513513513514
61573489649730,28,1,1,en,1,india,1,23,5,77,77,77,1.9317998683930089,0.33766233766233766,26,11,17,23,77,0,77,0.33766233766233766,0.3246753246753247
61573496429300,28,1,1,fr,1,france,1,21,7,74,60,74,1.9100679190354903,0.33783783783783783,25,17,9,23,74,0,74,0.3783783783783784,0.21621621621621623
61573499489519,24,1,1,en,1,united states,1,19,5,64,15,64,1.8744095053452703,0.359375,23,21,7,13,64,0,64,0.28125,0.28125
61573501187041,27,1,1,it,1,italy,1,20,7,68,14,68,1.9339672449477243,0.38235294117647056,15,15,12,26,68,0,66,0.3484848484848485,0.24242424242424243
61573503322985,28,1,1,fr,1,france,1,20,8,73,48,73,1.8984795080747505,0.3424657534246575,25,15,9,24,73,0,73,0.3835616438356164,0.1643835616438356
61573503869339,11,1,1,fr,1,france,1,4,7,36,16,36,1.8571159756412001,0.4444444444444444,16,8,5,7,36,0,36,0.1388888888888889,0.5
61573504109295,1,1,1,en,1,india,1,0,1,4,0,4,1.5,0.5,2,0,1,1,4,0,4,0.25,0.25
61573504404587,22,1,1,it,1,italy,1,17,5,60,0,60,1.7060075793123286,0.55,33,9,9,9,60,0,60,0.3,0.2
61573504853111,55,1,1,fr,1,france,1,40,15,149,76,149,1.958151787742886,0.35570469798657717,53,35,31,30,149,0,149,0.3288590604026846,0.19463087248322147
61573506173288,28,1,1,en,1,india,1,21,7,73,0,73,1.6137979780637572,0.5342465753424658,39,18,3,13,73,0,73,0.1780821917808219,0.3561643835616438
61573508699440,28,1,1,en,1,india,1,21,7,77,0,77,1.8891240339825401,0.37662337662337664,24,13,11,29,77,0,77,0.37662337662337664,0.24675324675324675
61573509419161,25,1,1,fr,1,france,1,19,6,68,12,68,1.944773455923998,0.3235294117647059,22,14,11,21,68,0,67,0.3880597014925373,0.23880597014925373
61573516080607,26,1,1,it,1,italy,1,18,8,66,11,66,1.9585633022055302,0.3484848484848485,16,12,15,23,66,0,66,0.3333333333333333,0.3333333333333333
61573519258936,26,1,1,hi,1,india,1,20,6,69,69,69,1.8839319674250996,0.4057971014492754,28,9,14,18,69,0,69,0.463768115942029,0.2463768115942029
61573523878226,25,1,1,fr,1,france,1,17,8,68,0,68,1.9664804352196141,0.3235294117647059,22,13,14,19,68,0,68,0.38235294117647056,0.17647058823529413
61573528079981,29,1,1,it,1,italy,1,21,8,79,15,79,1.955890942563372,0.3291139240506329,26,18,13,22,79,0,79,0.3670886075949367,0.1518987341772152
61573528558180,28,1,1,fr,1,france,1,20,8,75,0,75,1.906796049483715,0.3333333333333333,24,17,9,25,75,0,75,0.38666666666666666,0.2
61573535127953,24,1,1,hi,1,india,1,17,7,67,67,67,1.231540386262005,0.7313432835820896,49,6,3,9,67,0,67,0.3283582089552239,0.29850746268656714
61573535549602,26,1,1,it,1,italy,1,19,7,66,16,66,1.8857436580140412,0.3939393939393939,26,19,12,9,66,0,66,0.22727272727272727,0.24242424242424243
61573536537887,25,1,1,fr,1,france,1,18,7,65,18,65,1.908615724907574,0.38461538461538464,25,12,10,18,64,1,65,0.36923076923076925,0.27692307692307694
61573536988081,22,1,1,fr,1,france,1,17,5,57,42,57,1.9109433522573884,0.3508771929824561,18,11,8,20,57,0,57,0.40350877192982454,0.22807017543859648
61573537227813,60,1,1,fr,1,france,1,18,42,154,51,154,1.7143087080856323,0.5324675324675324,82,21,18,33,154,0,154,0.24675324675324675,0.3181818181818182
61573539089036,28,1,1,it,1,italy,1,20,8,77,39,77,1.9008209334972286,0.4025974025974026,31,17,18,11,77,0,77,0.23376623376623376,0.22077922077922077
61573540619004,27,1,1,it,1,italy,1,19,8,73,51,73,1.727054604055422,0.4246575342465753,31,13,4,25,73,0,73,0.3972602739726027,0.3150684931506849
61573540677615,72,1,1,pt,1,brazil,1,38,34,221,60,221,1.9731066274256066,0.334841628959276,74,46,50,51,220,1,221,0.31221719457013575,0.28054298642533937
61573543259106,28,1,1,it,1,italy,1,21,7,76,76,76,1.8195715622464876,0.4342105263157895,33,16,7,20,76,0,76,0.23684210526315788,0.32894736842105265
61573544637558,22,1,1,fr,1,france,1,16,6,61,61,61,1.8577052878555196,0.39344262295081966,19,7,11,24,61,0,61,0.26229508196721313,0.21311475409836064
61573545838807,23,1,1,it,1,italy,1,17,6,65,22,65,1.7628175760549645,0.49230769230769234,32,10,16,7,65,0,64,0.265625,0.171875
61573549288635,24,1,1,it,1,italy,1,18,6,61,61,61,1.7968117535145236,0.45901639344262296,28,11,6,16,61,0,61,0.2786885245901639,0.32786885245901637
61573551358407,23,1,1,en,1,united states,1,19,4,65,65,65,1.6975616925519639,0.49230769230769234,11,4,18,32,65,0,65,0.3384615384615385,0.27692307692307694
61573552737149,29,1,1,pt,1,brazil,1,22,7,75,75,75,1.6589395721111528,0.4533333333333333,34,6,7,28,75,0,75,0.44,0.2
61573552948536,26,1,1,it,1,italy,1,20,6,70,62,70,1.9118819817541555,0.4,13,12,17,28,70,0,70,0.44285714285714284,0.15714285714285714
61573560026602,32,1,1,fr,1,france,1,21,11,82,58,82,1.835730268353037,0.3780487804878049,31,28,15,8,82,0,82,0.24390243902439024,0.1951219512195122
61573560866595,27,1,1,en,1,india,1,19,8,71,23,71,1.587599834009171,0.6056338028169014,43,9,8,11,71,0,71,0.22535211267605634,0.323943661971831
61573561197818,28,1,1,it,1,italy,1,21,7,75,42,75,1.6675941111040764,0.49333333333333335,24,7,7,37,75,0,75,0.52,0.13333333333333333
61573562696534,27,1,1,fr,1,france,1,19,8,72,72,72,1.8711138683801618,0.4444444444444444,32,13,14,13,72,0,71,0.29577464788732394,0.30985915492957744
61573564257978,27,1,1,it,1,italy,1,20,7,76,0,76,1.88584502026331,0.3815789473684211,29,22,16,9,76,0,76,0.17105263157894737,0.27631578947368424
61573566207733,71,1,1,fr,1,france,1,71,0,192,14,192,1.6689555668168732,0.4375,73,23,12,84,190,2,191,0.3769633507853403,0.2879581151832461
61573568066335,27,1,1,en,1,india,1,20,7,71,53,71,1.812822844703912,0.39436619718309857,25,8,10,28,71,0,71,0.3380281690140845,0.30985915492957744
61573569477537,16,1,1,it,1,italy,1,15,1,39,0,39,1.6638650965953525,0.48717948717948717,6,12,2,19,39,0,39,0.5128205128205128,0.07692307692307693
61573569926200,29,1,1,fr,1,france,1,21,8,78,78,78,1.6644444496892836,0.47435897435897434,37,7,7,27,78,0,78,0.2692307692307692,0.2948717948717949
61573577515864,29,1,1,en,1,india,1,23,6,79,79,79,1.772762753124462,0.5063291139240507,40,12,11,16,79,0,79,0.31645569620253167,0.13924050632911392
61573578415761,25,1,1,fr,1,france,1,19,6,63,8,63,1.9270464503393512,0.38095238095238093,10,15,14,24,63,0,63,0.4126984126984127,0.12698412698412698
61573579197036,7,1,1,pt,1,brazil,1,0,7,20,0,20,1.9854752972273344,0.3,5,6,5,4,20,0,20,0.25,0.3
61573579945781,24,1,1,fr,1,france,1,19,5,66,18,66,1.5401467845355254,0.5151515151515151,34,3,6,23,66,0,66,0.2727272727272727,0.3939393939393939
61573581955402,30,1,1,fr,1,france,1,22,8,83,83,83,1.8457904696509502,0.4578313253012048,17,16,12,38,83,0,83,0.5180722891566265,0.2289156626506024
61573584145193,29,1,1,pt,1,brazil,1,21,8,79,79,79,1.9005123673793944,0.4177215189873418,17,15,14,33,79,0,77,0.5194805194805194,0.16883116883116883
61573584325587,46,1,1,en,1,india,1,35,11,128,60,128,0.7856459089054808,0.8515625,109,11,7,1,128,0,128,0.140625,0.359375
61573587415133,25,1,1,en,1,india,1,25,0,68,68,68,1.3768351804246028,0.6764705882352942,46,5,12,5,66,2,68,0.25,0.22058823529411764
61573588616749,28,1,1,en,1,united states,1,20,8,78,62,78,1.6934798672212934,0.44871794871794873,28,6,9,35,78,0,78,0.28205128205128205,0.4358974358974359
61573590145100,28,1,1,pt,1,brazil,1,21,7,74,74,74,1.6087260389050502,0.5945945945945946,44,12,10,8,74,0,74,0.2972972972972973,0.24324324324324326
61573593806567,22,1,1,it,1,italy,1,17,5,50,0,50,1.8318708671301716,0.36,17,11,4,18,50,0,50,0.28,0.32
61573594224561,8,1,1,fr,1,france,1,8,0,19,13,19,1.8474201200521745,0.42105263157894735,8,2,4,5,19,0,19,0.47368421052631576,0.10526315789473684
61573596774794,27,1,1,pt,1,brazil,1,21,6,72,72,72,1.963942393395716,0.3194444444444444,12,19,18,23,72,0,72,0.3194444444444444,0.19444444444444445
61573597434647,27,1,1,en,1,india,1,20,7,72,20,72,1.932931646898466,0.375,18,15,12,27,72,0,72,0.3472222222222222,0.3194444444444444
61573598186103,31,1,1,fr,1,france,1,23,8,84,0,84,1.8074488436879528,0.38095238095238093,32,12,9,31,83,1,84,0.4642857142857143,0.23809523809523808
61573600314562,23,1,1,en,1,india,1,20,3,66,0,66,1.9759583325044727,0.30303030303030304,18,12,20,16,66,0,66,0.2727272727272727,0.25757575757575757
61573600374605,30,1,1,en,1,india,1,22,8,81,43,81,1.991122414039628,0.2962962962962963,24,19,20,18,81,0,81,0.30864197530864196,0.2345679012345679
61573601696076,20,1,1,it,1,italy,1,15,5,58,58,58,1.8427826770887243,0.3793103448275862,22,18,5,13,58,0,58,0.43103448275862066,0.20689655172413793
61573604424378,3,1,1,en,1,india,1,3,0,6,0,6,1.4591479170272448,0.5,3,1,2,0,6,0,6,0.5,0.0
61573619065225,27,1,1,it,1,italy,1,19,8,71,42,71,1.8743059002119196,0.36619718309859156,26,8,14,23,71,0,70,0.4714285714285714,0.2
61573620977018,27,1,1,it,1,italy,1,20,7,75,55,75,1.9129514062501305,0.3466666666666667,21,26,9,19,75,0,74,0.3918918918918919,0.20270270270270271
61573623174956,27,1,1,it,1,italy,1,20,7,74,20,74,1.8974458458024244,0.35135135135135137,20,20,8,26,74,0,74,0.4594594594594595,0.17567567567567569
61573623976958,24,1,1,it,1,italy,1,16,8,67,67,67,1.8130561671636567,0.40298507462686567,23,8,9,27,67,0,65,0.38461538461538464,0.24615384615384617
61573624637189,24,1,1,it,1,italy,1,18,6,69,69,69,1.985277590509022,0.30434782608695654,15,18,15,21,69,0,69,0.5072463768115942,0.15942028985507245
61573638622824,25,1,1,fr,1,france,1,19,6,64,64,64,1.7098683589017412,0.5,18,6,8,32,64,0,63,0.3968253968253968,0.2698412698412698
61573639284043,28,1,1,pt,1,brazil,1,20,8,77,77,77,1.891957882216648,0.36363636363636365,25,11,13,28,77,0,76,0.32894736842105265,0.27631578947368424
61573639576797,25,1,1,it,1,italy,1,19,6,69,12,69,1.7546601497460785,0.4492753623188406,31,6,10,22,69,0,69,0.2463768115942029,0.3333333333333333
61573643991690,28,1,1,en,1,india,1,22,6,28,24,28,1.878309619616717,0.35714285714285715,6,3,9,10,28,0,28,0.32142857142857145,0.21428571428571427
