comparison_hash,n_rows,n_users,choice_entropy_bits,dominant_choice_share,choice_a,choice_b,choice_c,choice_d,waves,languages
b6096d376499e2330d65476a4107719f11a6c181,11,11,0.4394969869215134,0.9090909090909091,0,0,1,10,1,pt
546d53c9c36389434a872ff3962155fd46b57e74,17,17,1.9015064025015058,0.4117647058823529,4,3,3,7,1,pt
697cbf7622687a44e120fccb8fe4165c82e9a3e1,25,25,0.7641140545540274,0.84,3,0,1,21,1,en
760a5d69997932c1a7553d99a4a09b3dc93594ea,31,31,1.5295649314577098,0.45161290322580644,13,1,3,14,1,en
e69ffebb2a6b29db7a1bdf86fe0691dc551a2373,1,1,-0.0,1.0,0,0,0,1,1,en
ef5d8a4f84836a4a8c3ae048a082d1433604ce9e,1,1,-0.0,1.0,0,0,0,1,1,it
803cc4cbb504de480d1d3f291e1024baec774fc9,1,1,-0.0,1.0,1,0,0,0,1,hi
d010307325dcdb81d83d1d13248cc375f6dec6a6,11,11,1.789929075309999,0.45454545454545453,5,2,1,3,1,fr
78ff18b255fbbcc39a90b7ab8a3ba537ced1fe00,1,1,-0.0,1.0,1,0,0,0,1,fr
97ab93f474e8e9dd6accf06ec5847e5b09ea150b,1,1,-0.0,1.0,0,1,0,0,1,pt
0ba7c81c95d0746dc1f78f3c810829978ebee979,1,1,-0.0,1.0,0,1,0,0,1,en
07b7511eb7e8aa0ef7b034588a3b9b450dc6c5c2,15,15,1.6729055953200562,0.5333333333333333,3,1,3,8,1,it
a57918571c35fe691ce2c0243f898fb43e8e02b9,1,1,-0.0,1.0,0,0,1,0,1,pt
25746fb5420ddfca2b96a696a503eb8408759534,14,14,0.7345299214394703,0.8571428571428571,1,1,0,12,1,it
3f0152a658b10fc2fe4615f7717e27ae7526b448,1,1,-0.0,1.0,0,0,0,1,1,en
6b4c543847a5c6bcdd6d25d9cdb467e5454a6163,6,6,1.2516291673878228,0.6666666666666666,1,0,1,4,1,fr
753106f75b5558c15e2889ad145764afa4e6d417,1,1,-0.0,1.0,1,0,0,0,1,en
6aaac634a22f6f369c97104993ca5a274c71e274,17,17,1.4466479595102752,0.5294117647058824,3,5,0,9,1,it
aee02173cbb90377ab0971a0e630be7e395a9611,25,25,1.9322381921018907,0.36,7,9,4,5,1,en
effeb37bdf210ffa6ac9f4e69dcb3602b2841e89,37,37,0.9826635314930976,0.7837837837837838,6,1,1,29,1,en
5fd57546f8c28c6a33dd131310152fb6e57fc61b,33,33,1.5426372291611505,0.6060606060606061,20,6,5,2,1,en
22e85dc7f9c356d3dbc3685d58a45e0fbd277e15,17,17,1.6183941088363931,0.5882352941176471,3,2,2,10,1,it
40a661a306c55ff9c35f8fec89ec64dd7a9c6cff,16,16,1.5794340029249652,0.375,5,5,0,6,1,it
500881f7a3dc6e7557cceceee1d4990e26a012ea,1,1,-0.0,1.0,0,0,0,1,1,pt
35d50823acd72c56e79f1a60cd4defb3625b593d,16,16,1.4197367178034825,0.5625,4,0,3,9,1,fr
339039a8a5a9dca808c231dff5de714516fd11ad,24,24,1.9712518360044662,0.3333333333333333,6,8,5,5,1,en
a4833c8eed445c2b7229d19723e4b46b1bfc860f,1,1,-0.0,1.0,1,0,0,0,1,en
45a57342a0865bf5d22e1d6bf61406346e006fe2,16,16,1.7028195311147831,0.5,1,4,3,8,1,pt
6b9b70ea0a76b8f4cf3b88ceb3cbd02134fed997,1,1,-0.0,1.0,0,0,1,0,1,en
68545de3a997dbe5ddf7cd5216ea1ee7608e5b31,13,13,1.8262452584026092,0.38461538461538464,1,3,4,5,1,it
6b3d5ccb35448a5f18e93eb39dc9a7c1750db0d3,14,14,0.946372935985442,0.7857142857142857,11,2,1,0,1,hi
dc20aff963c0d3984f95677b7d7742177b3c3e2c,1,1,-0.0,1.0,0,1,0,0,1,en
7b8d3c775cfe931998683256097c0c5cf4c074fa,1,1,-0.0,1.0,1,0,0,0,1,en
f05a400d081adf09c0b171870ed960ea8352d4bb,1,1,-0.0,1.0,0,1,0,0,1,hi
38c7d15bd403b1cda3bafda14183723f07ecbd6b,1,1,-0.0,1.0,0,0,1,0,1,it
8b27a43e3d49023af073e5a077518482cfddb72d,12,12,1.5545851693377997,0.4166666666666667,3,0,5,4,1,hi
9b054f3fdfd5f7a9d79c2f3dfb1d2f7c3b19cfaf,1,1,-0.0,1.0,0,0,0,1,1,hi
a5fea627c867cf716f048cf8fc2578e2afcce8a0,8,8,-0.0,1.0,0,0,0,8,1,it
1e4d3c6241ffa619dd8623f786de9f499b7015f4,15,15,1.781937063546704,0.4,6,5,3,1,1,it
de7a5af3da9167b49982a16a0743ea1dfe9f5d50,13,13,0.961236604722876,0.6153846153846154,8,5,0,0,1,hi
14ca780e5d96dd11604bcc40d67b2642066c77dc,1,1,-0.0,1.0,1,0,0,0,1,hi
d1d17308c560a12d41a9d36ab201cad77ef1f353,1,1,-0.0,1.0,0,0,1,0,1,fr
6be9b9dc4f62d4361248c58cae0ce0161f835878,35,35,0.8755273352678351,0.8285714285714286,29,1,1,4,1,en
0264537575582c8b4ce23ab36b6e327adad47632,1,1,-0.0,1.0,1,0,0,0,1,en
08d89bc32cceef380459d9d316e76b445bdf9ed0,1,1,-0.0,1.0,1,0,0,0,1,pt
fb0e4dfae4bf38c16b3be95199ba96efc87da1ab,15,15,0.6998428398862386,0.8666666666666667,1,1,13,0,1,hi
e088ff0ea38a4cf6cbb8aedec087f80dce45661e,1,1,-0.0,1.0,0,0,0,1,1,hi
d6baae834aa0fda68215714cd8d4418f0db1aac1,1,1,-0.0,1.0,1,0,0,0,1,en
16034b7362d9eff45e6434416d5af7d071a7e7be,14,14,1.610577243331642,0.5714285714285714,3,2,1,8,1,hi
cd135b013286b45bf358b32e72df5a20af4f4776,17,17,0.6402064333604701,0.8823529411764706,0,1,1,15,1,fr
24bcb547cba1a1c7758341491deffb0a51f8797f,1,1,-0.0,1.0,0,0,1,0,1,en
27caf62b9c93bee52f0fd4ca6633c4be05f1a303,1,1,-0.0,1.0,0,0,0,1,1,en
e0166c0cdb9d4a363e7851fa10560da4c98d7018,18,18,0.9444885341662053,0.7777777777777778,1,0,3,14,1,fr
5e2bd43c1c2499683b024e5bf92adc51d41ff61d,33,33,1.8351114574513552,0.45454545454545453,15,4,7,7,1,en
5c746b20999ee797364575beb5dcaaef5802a0eb,6,6,1.4591479170272446,0.5,3,0,1,2,1,pt
8257cb445cda542936cac1b41fe9358f37e31f4a,13,13,1.198183947911799,0.6923076923076923,2,0,2,9,1,it
daac0a5e247d12572212db988acb5ffe4938f191,16,16,1.1994602933016414,0.6875,0,2,3,11,1,hi
79167e04b94abd466d7984a6599aaa158fd43e5c,33,33,1.0957952550009336,0.7272727272727273,3,0,6,24,1,en
e978941f27a4b51af0ca28e03385da0af9aa575d,15,15,1.6729055953200562,0.5333333333333333,3,1,3,8,1,fr
f1fc77b62351ef00e1e61a6fee29c18d6e7f9ea9,34,34,1.7813930778219071,0.47058823529411764,16,3,7,8,1,en
a73d02015a7aacef8c13875e95e94e3220c8123b,1,1,-0.0,1.0,0,0,1,0,1,hi
55885c8b889143843546b7b4a94ca211f6244ca7,1,1,-0.0,1.0,0,1,0,0,1,hi
c0e562defa66053a7bf7b05937d0ba221ee469b4,1,1,-0.0,1.0,1,0,0,0,1,en
b22a7bead2afc0012e8aa8db60804a38e649faa3,21,21,1.8841729245379457,0.3333333333333333,6,6,7,2,1,en
47bc0dd7a5d493f013876723ef80921ab44e881f,9,9,1.7527152789797047,0.4444444444444444,1,1,3,4,1,pt
15e35e388095f05bb7c1f1f29b11b4f3ed679747,14,14,1.9852281360342512,0.2857142857142857,4,3,4,3,1,pt
53b02e0c133b9f1b61f97961127d13e519baf34e,28,28,1.7783283537314114,0.5,6,4,14,4,1,en
9d6daa6bada90bdd6f602d6d8721d8c04c87d9c2,5,5,0.9709505944546686,0.6,3,0,2,0,1,hi
02d57282954dd3f0a61f03c803e87344f5bfab12,15,15,1.9898980954642873,0.26666666666666666,4,3,4,4,1,fr
15a5d6544736e57c6ca7779de3c35b82d3edd9bc,14,14,1.4838317068446891,0.6428571428571429,2,2,1,9,1,pt
ca9bc0b8ec5dd0641808779893bf40480d787a78,35,35,1.4605272179189215,0.6571428571428571,23,3,4,5,1,en
0280f98fa95a146564865fba1c415d11fe06e44f,25,25,1.4717374334224664,0.56,8,2,1,14,1,en
29eb516e4fa661d406b8a8d970b2656851701adf,17,17,1.9927781074599387,0.29411764705882354,4,4,5,4,1,it
8f74e9f496db070a4d5615b3ee0c394b13ae6e07,1,1,-0.0,1.0,1,0,0,0,1,en
cf9afcaeed29d700b1ab203afccb27616a689099,27,27,0.9451696091196164,0.8148148148148148,3,1,22,1,1,en
382085b670ccf77807a3b786a0949b4631076d72,35,35,1.2519674392648257,0.7142857142857143,4,1,5,25,1,en
819fc7ce5f849850b872dd6996c462c6d5fd34cb,1,1,-0.0,1.0,0,0,1,0,1,en
7fdd9f511c96f5bd0f4e305277831977a6f08b64,30,30,0.35335933502142136,0.9333333333333333,2,0,0,28,1,en
eb12de20d99985d6506e961639d906e689705344,1,1,-0.0,1.0,0,0,0,1,1,it
819fa629a0262140ad2c655206c6856769a8a476,1,1,-0.0,1.0,0,1,0,0,1,en
2848c429c45fae8c6e0114297543aaf2dd90bc24,31,31,1.2790381263771413,0.6129032258064516,10,1,1,19,1,en
d1b8ef796adc13452810d71ef9e9a6515c9ce19a,27,27,1.5759136532083846,0.5185185185185185,9,2,2,14,1,en
9e64cc61bfeb5a594d097d0a6f86aee08759cb2f,1,1,-0.0,1.0,1,0,0,0,1,hi
01c45fb2b6121da188f5df6d1fa3bb4daeb5d6e9,16,16,1.1994602933016414,0.6875,0,3,2,11,1,fr
19aebedcda037b650a5aef8bf649ee71c328c201,18,18,1.6849774484867255,0.5555555555555556,10,2,3,3,1,fr
26acb7299e8aaf2c95c274c7eb15069a1dfd2575,30,30,1.6186196702756541,0.5666666666666667,7,3,3,17,1,en
da4fc607e8941e98cee0735f146662cacaf5edf5,14,14,1.0949143184120975,0.7142857142857143,0,3,1,10,1,hi
85820d8bf528e2bf3d4a21c839545404b15784f1,17,17,0.9780155566622413,0.7647058823529411,1,3,0,13,1,pt
3767227ff7db432574e170322c382009f5947abe,30,30,1.1566766519448637,0.5666666666666667,12,0,1,17,1,en
5f9fe1f4d809ebf303f3ab951f05a098fdd48682,1,1,-0.0,1.0,1,0,0,0,1,hi
e3d0d37e6f1cf33beedd47f879d07d8ac1c30c32,1,1,-0.0,1.0,1,0,0,0,1,pt
f8047e0140427cb9c1eefd9d0cbef5ecc8bca79c,1,1,-0.0,1.0,0,1,0,0,1,pt
3b3ea333ec4dfe73331adb69e24375b2fe01a2c9,1,1,-0.0,1.0,0,0,0,1,1,en
6b841c9b4d3ff7fbec14b50a4e45c67c12076aed,1,1,-0.0,1.0,1,0,0,0,1,fr
f8792699f1339746ae58d39b8ba0b787266fad90,1,1,-0.0,1.0,0,1,0,0,1,fr
7d3f446f02cfdab7de0920d34590164ef1aea70f,13,13,1.198183947911799,0.6923076923076923,2,0,2,9,1,fr
aca11d16b5d14f21c636adf7c9d1cd2a87dd7505,33,33,1.4916684294066676,0.5757575757575758,9,4,1,19,1,en
913e0bf804fff84b40821b081c12c3af8535bca2,24,24,1.519644525083787,0.5833333333333334,14,1,6,3,1,en
6d09dfe1524f7c467372d8e8f78a364a86eb588a,12,12,1.5545851693377997,0.4166666666666667,0,3,5,4,1,hi
0d4d04d15206e88fccb4ed9e9ecc9e8ed99051a9,1,1,-0.0,1.0,1,0,0,0,1,pt
0c8fbf449aaae2ab4e08d6a43fe890b616986c42,38,38,1.2271818683125235,0.7105263157894737,7,3,1,27,1,en
cee12ce679b6038fc3a5365dc1939aca01b7f9a0,1,1,-0.0,1.0,1,0,0,0,1,en
c27f710099d1b9965298669b4734c8bf90c12ef8,1,1,-0.0,1.0,1,0,0,0,1,en
0f098d4ed111209c0de6705102cd6214ce73b3ae,1,1,-0.0,1.0,1,0,0,0,1,en
83bce2353131d460f8a5a22a29311b06eb156840,17,17,0.8343470230852538,0.8235294117647058,0,2,1,14,1,pt
e6a3b94c9981a4e90ea1e8210a21b7d2682661ed,20,20,1.7883763717345071,0.35,6,6,7,1,1,pt
39b11960148b6184d9ea1ef8ee7ad9b51ca5251c,16,16,1.3244602933016414,0.6875,1,1,3,11,1,pt
39a4fad7cdb33f67eb6a32a5d516eacb0cbee866,1,1,-0.0,1.0,0,0,0,1,1,fr
7690403976b3b02fee8fd01371d91ece48186735,28,28,1.7049255848926692,0.5357142857142857,6,4,3,15,1,en
1dc6c46cb7c06e5f71d82ba74fd3f20be53d573f,16,16,1.3244602933016414,0.6875,3,1,1,11,1,it
8f0ed3b1f4e3a31a323f6d4ed4ea261637e99410,13,13,1.352030101757953,0.6923076923076923,1,2,1,9,1,pt
44a3b233d50a727e7b846ad1e77b74b4bdb55616,11,11,1.9362600275315276,0.36363636363636365,2,2,4,3,1,pt
47884e0af362afa60f588cc5abc515a9621d42dc,14,14,0.7345299214394703,0.8571428571428571,0,1,1,12,1,fr
4e33e833ab9ab645b63efa39d8b74c7a629ac950,1,1,-0.0,1.0,1,0,0,0,1,fr
efbd0667e7860dd95f4405ea1b667ca5a3232fcf,19,19,1.6068322783181097,0.47368421052631576,7,1,9,2,1,pt
49c89106c57c518ddbc1b82dd3bb9e1b5affb8cb,29,29,1.2782038389853276,0.6206896551724138,8,3,0,18,1,en
70bf57ed546833ff6f2f15ee2d79caa66ee7fec7,29,29,1.9497500838297317,0.3448275862068966,8,5,6,10,1,en
e0b7e959ee9b43cea831fb94b5c53640d591d66b,1,1,-0.0,1.0,1,0,0,0,1,pt
c3ba1362635204ed3997facebaa9ef23e32df0e8,16,16,0.6685644431995964,0.875,14,1,1,0,1,pt
325cebb4abae6efcc8a606730a8e2284d6caa543,14,14,1.2916919971380594,0.7142857142857143,2,1,1,10,1,hi
245b7923684b013ce5ffa76cf8363b42f18a070d,1,1,-0.0,1.0,1,0,0,0,1,pt
d758e10287dd683249d941ab9bc9d9ebf0a6bc8d,1,1,-0.0,1.0,0,1,0,0,1,it
44c0ef0b77f48550d64c58b63520ee9640d06e5f,1,1,-0.0,1.0,1,0,0,0,1,en
9d1ff14d8571e434bb00cfaefcdac3dd233d80a4,14,14,0.9852281360342516,0.5714285714285714,0,8,0,6,1,fr
4ea6158c446ed7165ede09b88e080e41f461195b,12,12,1.9591479170272448,0.3333333333333333,4,3,2,3,1,fr
8356f571f8576b3d4eb57338a83497cc75eb05c1,1,1,-0.0,1.0,0,0,0,1,1,it
545ea80e74eb5ea10c655531e8213dd5dddc483b,14,14,1.0949143184120975,0.7142857142857143,10,1,3,0,1,it
46db8ad3b21c8a336d4228ff4d00a64fa4c0ed3b,12,12,1.5510981710072647,0.5833333333333334,1,1,3,7,1,it
a267bdf9dfec679ebc11b45740edc29107433ab2,28,28,1.7079690735500748,0.39285714285714285,6,1,10,11,1,en
1d73579562453897b11c14682419ae0fd147d9e7,13,13,0.39124356362925566,0.9230769230769231,1,0,0,12,1,hi
116033780b3ca4868c355e8bb008024b7c096cc6,1,1,-0.0,1.0,1,0,0,0,1,it
6a4a174442c1ba8effb31d489a76061cbcd36b77,1,1,-0.0,1.0,0,0,0,1,1,pt
1644e55291f282c28ebcfc98cdb246ef69027120,14,14,1.7273966735744792,0.42857142857142855,6,2,1,5,1,fr
d936b284d22549b32c8985e44080cda69707b43e,11,11,1.0957952550009336,0.7272727272727273,2,0,1,8,1,hi
f33d733f8b1687999c56516b267629c4394b08d9,14,14,0.5916727785823275,0.8571428571428571,0,0,2,12,1,hi
e8a786b4077d8f5109240c2d7743a989c2413b99,17,17,0.8343470230852537,0.8235294117647058,1,0,2,14,1,it
923467bed978d85574347a40308b60b6b787c936,18,18,0.9141828384352135,0.8333333333333334,1,1,1,15,1,pt
02fc80d2537c8cb36873e91e2114228dbe397d89,29,29,1.7755696554386589,0.4482758620689655,9,3,4,13,1,en
535d31c716549fbea24193fff883110bd784b8f0,1,1,-0.0,1.0,0,1,0,0,1,pt
25ed1d5669bd6a04e36c3fa2bee62653e7ba2bad,27,27,1.7686211879749247,0.4444444444444444,5,8,2,12,1,en
9ebbdb041174db386e3fc0daf9b3acc11cd4ebe2,1,1,-0.0,1.0,1,0,0,0,1,fr
803e9e993653dc295d90145178e6b8b66775b71b,20,20,1.8567796494470397,0.35,7,7,4,2,1,pt
a52b84e4ee64b54383646a0545b42d2e2aafee6c,14,14,1.4137995646056802,0.5714285714285714,3,8,3,0,1,it
a08092fefeda8ea26bc5219394194595b942b91e,15,15,1.2366407419411676,0.7333333333333333,1,2,1,11,1,hi
3c8dc93b616dab63f8e07b0363e7f84ed2a6f0a7,26,26,1.4034099330298797,0.5769230769230769,15,6,5,0,1,en
a552a913abf833a243262edab518f3c4e3afda6b,1,1,-0.0,1.0,0,0,0,1,1,fr
6dcc1e955df6ca540d59212788bd0ce59d0b01c0,17,17,1.4958242288403436,0.4117647058823529,7,3,7,0,1,fr
3dfa43bea5aaea873e060b41e0c10d5f7607ea3c,16,16,1.4197367178034825,0.5625,4,3,0,9,1,fr
2e596e7ceb142087190df019e9ad960b1b0c0fda,30,30,1.620014469607868,0.5666666666666667,17,6,2,5,1,en
05bb1a9a9e1fd03506833a408bdd30565db6d2a6,33,33,1.3456711978139104,0.48484848484848486,14,3,0,16,1,en
50981c2bd7c833bb6361787414ec258333edd319,3,3,-0.0,1.0,3,0,0,0,1,fr
e98aab2e6836f61139afd52836abff81b04d7641,1,1,-0.0,1.0,0,0,0,1,1,hi
880fa946bc4dfa68320b06b3c57001f8fca2224c,16,16,1.5794340029249652,0.375,5,0,6,5,1,it
e6e105dc5af5b8d75f0d76abfc38e4e09f3158d7,17,17,0.8343470230852537,0.8235294117647058,2,1,0,14,1,pt
1bab5b9c9548b482758319fff24729cd9e14cd82,16,16,1.014097655573916,0.75,1,3,0,12,1,it
a207fbdc955995f830d4df15e7469c87ace3e8f1,1,1,-0.0,1.0,1,0,0,0,1,en
a1b42f4a75aa0184574caa33cb63bef5a51f3785,1,1,-0.0,1.0,1,0,0,0,1,pt
da7232127bc578865596e754f4f76ca041298036,1,1,-0.0,1.0,0,0,0,1,1,en
5b76c8adab042aac9860520e27e55767e3dc2353,13,13,1.573402452417767,0.5384615384615384,4,1,1,7,1,pt
0f86237ee54ae422a86500c0eefee46c52edd18d,1,1,-0.0,1.0,0,0,0,1,1,fr
d7ff12b27ebdf03535c2ba48285d6b06c20d1d35,28,28,1.3534041093637423,0.6785714285714286,4,4,19,1,1,en
756376f0e9be3451aa40df587f5ddb879979db50,1,1,-0.0,1.0,1,0,0,0,1,en
077ffa9bd8b3a09596d6dc5a1536e44dc27b4e40,15,15,1.3382689280764646,0.6,0,4,2,9,1,fr
3b6c8ff08352de839b62ced0bf10f7da01c2a054,19,19,1.6382533594712747,0.5263157894736842,3,10,5,1,1,fr
6162ff2494f8d548c5a10f3beffad943a9436a05,1,1,-0.0,1.0,0,0,0,1,1,fr
bf9c00151cc90a62fe97dfed17290c322483544c,32,32,1.7730898459737487,0.5,16,5,7,4,1,en
d1fa257a24b758ca3e181281436b598706e301a9,25,25,1.3199958387470214,0.68,17,1,2,5,1,en
82e9da4765667045a2a0d6dc506b9efe20ba9c25,11,11,1.4949188482339508,0.45454545454545453,4,0,2,5,1,fr
aa17193f58840550333a58c2684c775ced934063,16,16,1.5306390622295665,0.5,1,1,8,6,1,it
e3dc6734531490a537bbaa07343fa6dc8c014402,13,13,0.8904916402194913,0.6923076923076923,4,0,0,9,1,pt
68ad1f98bf64224c80cec4ebd3b40c23866a4ecd,1,1,-0.0,1.0,0,1,0,0,1,en
a8c54ca47d2710cf3ef4b7d5843b4e4d7cb4845f,16,16,1.061278124459133,0.75,2,2,0,12,1,pt
0f96000efa282aecf24c12ae5d66db186ea6887b,15,15,0.9182958340544896,0.6666666666666666,5,0,0,10,1,fr
ad235664478f0be1e6de3b7770ba5f9c0a3bd752,33,33,1.2335159355880363,0.6666666666666666,22,4,0,7,1,en
f2be2739566fb672a88e04777a81d8e7b7599f74,1,1,-0.0,1.0,1,0,0,0,1,en
54db34b91c99d91a989a9d40355b0b8f631dbec3,11,11,1.823067982273661,0.36363636363636365,1,4,2,4,1,it
f9864eb8d64f873ac9b06d03c3cc95a6e6d7282c,1,1,-0.0,1.0,1,0,0,0,1,en
1b616d01ba7d09324b35bfb809d89ddefa95efb9,1,1,-0.0,1.0,1,0,0,0,1,fr
3ecef8d41411baabe4888d5bb20e63b20f854d59,26,26,1.5262349099495227,0.46153846153846156,8,0,6,12,1,en
9feea512a92affbb9e157a5738777d2cc70cad52,35,35,1.8182095469657646,0.42857142857142855,8,3,15,9,1,en
1b16e22a500085f9a377bd984b24b2212eece569,1,1,-0.0,1.0,0,0,1,0,1,en
06067f9ce96ea72aa4f3630f902b13b195dece42,13,13,1.8262452584026092,0.38461538461538464,4,3,1,5,1,pt
096a515f55a0512524ef0853a72625c224b03e2b,1,1,-0.0,1.0,1,0,0,0,1,hi
77aa5620464f4e0683a973975e16401ddc42bd5e,3,3,1.584962500721156,0.3333333333333333,1,1,1,0,1,it
e5cad20bebbd9f869437e152f89f878d93e2d981,12,12,1.784159127851422,0.4166666666666667,2,5,4,1,1,it
2c73ae40436241759007eb42dea06c48a0bdafd2,34,34,1.1680986951861814,0.7058823529411765,5,5,0,24,1,en
08f224d3c16b74df43d04bbf1145a4fa9f65b076,35,35,1.8169356057479051,0.4,12,5,14,4,1,en
a2e6c0e97e9e7f4ff0db2d1cbe4de06733680c30,1,1,-0.0,1.0,1,0,0,0,1,pt
a2aa1e965d855658ce38770fc5ad98f8e08baf50,16,16,0.8683927290103626,0.8125,0,2,1,13,1,fr
9e79392cbaea5c46531f70970de51d7aa4d165c5,18,18,1.8412501702815547,0.3888888888888889,6,3,7,2,1,pt
c2703cba4dbf329c4f92f5a55deebcb587ee0f6b,34,34,0.8931705524970184,0.8235294117647058,4,1,1,28,1,en
796bbd8dae83e111c2046cf1e19d68ce79ca04d2,31,31,1.468770427413196,0.6451612903225806,20,2,4,5,1,en
10171865f0a5803d22dc24348ba949f53594fc45,16,16,1.8050365325772657,0.375,5,6,4,1,1,fr
e03d0865538e474bf485b77dcefbb4853ed4a123,28,28,1.3978724128579043,0.6785714285714286,4,3,2,19,1,en
b6d4b2e6fc02b69cf66d469fb4fb22694e02c94d,17,17,1.4516607643577668,0.6470588235294118,2,3,1,11,1,fr
8a47dbe11c1dcec5a263bec8fe18f5b23f53553d,32,32,1.4346860514952977,0.625,7,1,4,20,1,en
920322f982609f7838de6b343ab79736709149dc,15,15,1.8294732983598407,0.4666666666666667,3,3,2,7,1,pt
edd6a7568d4c0958bc6ae8eef49361d980d820a7,33,33,1.1037297257429597,0.696969696969697,8,0,2,23,1,en
d6df6eec8c3d84414c01946cc008bb87606b6c83,14,14,0.863120568566631,0.7142857142857143,4,0,0,10,1,pt
37e5110e64e64c4dbed4a2aa673b4f6ff7a34370,16,16,1.3244602933016414,0.6875,1,1,3,11,1,fr
67120ae637dbdd4f01d56f8e9738dc8555d0f294,34,34,1.433384433063458,0.6176470588235294,4,1,8,21,1,en
d76179c482998867f83752c606b3a5cbfdfdc51c,15,15,0.9055872616982603,0.8,1,2,0,12,1,it
cc72da8b7db0e18c93bc05fef8222f1673615c6d,15,15,1.565596230357602,0.4,5,4,6,0,1,it
707cb5eeb596e5f5fe0b29fdbb0f0866c6877430,14,14,1.4926140680171258,0.5,4,7,3,0,1,pt
c7635c8ddebfd50dd741f08a2e978200a27fc84a,1,1,-0.0,1.0,0,0,1,0,1,en
d69dcc078cef3225d95fdec0cc7b187e47058601,15,15,1.7464657985040721,0.4666666666666667,7,3,1,4,1,it
22bcabfd946b1d73f2ca78d73cbb01fa8f0a2eb5,34,34,1.6074550991954881,0.5588235294117647,8,5,2,19,1,en
24945a689831f583a0f7cfb7441d4a536fa07cf8,17,17,0.6402064333604701,0.8823529411764706,1,0,1,15,1,it
a0669e73f1635b3ca1f0c9cfbcb8d38e18ba3767,1,1,-0.0,1.0,0,1,0,0,1,en
24e626f48ba455dabbe331a50c67b0877ad8ed44,33,33,1.596683891757928,0.48484848484848486,12,3,2,16,1,en
24d3447f7619b9da82dbe13f0f6c217e0d499199,19,19,0.2974722489192896,0.9473684210526315,0,1,0,18,1,fr
b29998f9558e4b2f62ec0da57b89e22786ac09ef,17,17,1.402081402756032,0.47058823529411764,8,2,0,7,1,hi
6c809fff14914b10c5045b7d62a5494d251c9dd3,19,19,1.6382533594712745,0.5263157894736842,1,5,10,3,1,hi
e4fef9703ef756dcb0897e3e5a5df75a1daf527d,1,1,-0.0,1.0,1,0,0,0,1,en
73910c2aef7e277f78299d7d8cf0ef63067644fd,1,1,-0.0,1.0,0,0,0,1,1,fr
72c4d51a343696c815407358b020033ee979a981,31,31,1.7496134418025457,0.45161290322580644,14,2,6,9,1,en
bc9a2e8a4b55c3dabcaa95f04675beaf3e18ee5f,33,33,1.801675001458621,0.45454545454545453,8,3,7,15,1,en
ae75daa18a0830ebab7fa661e1e55dc3794ef15f,1,1,-0.0,1.0,0,0,1,0,1,fr
192824921dceeae08b3eeae69dc873e28ce68b89,1,1,-0.0,1.0,1,0,0,0,1,pt
37386b65c2030db0fa961cec5d9049c98b338439,1,1,-0.0,1.0,0,1,0,0,1,hi
2aa37a6ee842450e305854cb0dfbc8b177186793,1,1,-0.0,1.0,0,1,0,0,1,fr
d0f69152cb29c82ece3059fe5aac8fb7497a9538,1,1,-0.0,1.0,0,0,1,0,1,pt
4694c24b5f6fb22c1021fdbb7a5816216c62e3b2,1,1,-0.0,1.0,1,0,0,0,1,en
aaec021f26b0008b748d34ee26ae0b155ae264f1,27,27,1.6820028017661333,0.5555555555555556,15,5,4,3,1,en
4844c969fbbc9634579e9e080e4a21263f545521,12,12,1.280672129520887,0.5833333333333334,1,4,0,7,1,hi
8c3f017c3232733e69266c2c85de3292a188da21,1,1,-0.0,1.0,0,1,0,0,1,en
b70d20e7cb0f1d5e4c59efe30bcb382b1d4673d5,29,29,1.5267298302993129,0.5862068965517241,17,1,5,6,1,en
f61fa21d68801f03d77d0021272a523517e07a05,1,1,-0.0,1.0,0,0,0,1,1,it
836d25f288f71cbae499307348f7a8ad93fee922,1,1,-0.0,1.0,0,1,0,0,1,hi
5ddff98745b0f05575d353d18a1127c18264e47c,1,1,-0.0,1.0,0,0,0,1,1,hi
46a7cc62305e17e24f317e9cde54152992cf67aa,12,12,1.8250112108241772,0.4166666666666667,3,3,1,5,1,fr
a5110fff7f7ceac3459b75a0af78ac3ae0423ebb,33,33,1.598025247719605,0.5757575757575758,2,6,6,19,1,en
6cc5a0dd8728e683ea0526b669fcbfc41ddc8998,31,31,1.2733093552249222,0.7096774193548387,1,4,4,22,1,en
8d371ad1c4a69fda7ebf9931eb721537ba224a63,1,1,-0.0,1.0,1,0,0,0,1,fr
9835da3372f56f2e8ed4831cd377769c70b6f180,12,12,1.5510981710072647,0.5833333333333334,1,3,7,1,1,hi
5eb8e5966f2848c563b20c682c69afbe5c3405be,1,1,-0.0,1.0,1,0,0,0,1,it
ee72e3f94755cf722f10177325cef9d75425e73e,15,15,0.9967916319816366,0.5333333333333333,8,7,0,0,1,hi
1cf7bcbb0e6b316fccf957052c4823438bfd66de,1,1,-0.0,1.0,0,0,1,0,1,fr
ec79acc91912c76f6bd3c7edeffda433fc743b06,1,1,-0.0,1.0,0,0,0,1,1,it
1ee9390dc4f4dad79ddd246f1fbb1a9d506c3776,33,33,1.2835609190548007,0.6666666666666666,2,1,8,22,1,en
324ba39cfafd230f65751e74ecfc1ba4cf2cc0fa,17,17,1.1660870601063933,0.6470588235294118,5,0,11,1,1,pt
